DATE,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2023-04-19T16:53:00,FM-15,KAGC ,V020,"260,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0133,5","+0000,5","10213,5"
2023-04-19T17:53:00,FM-15,KAGC ,V020,"200,5,V,0041,5","22000,5,9,N","016093,5,N,5","+0144,5","+0000,5","10208,5"
2023-04-19T18:53:00,FM-15,KAGC ,V020,"260,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0167,5","-0006,5","10204,5"
2023-04-19T19:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0178,5","-0017,5","10195,5"
2023-04-19T20:53:00,FM-15,KAGC ,V020,"250,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0183,5","-0011,5","10189,5"
2023-04-19T21:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0194,5","-0011,5","10185,5"
2023-04-19T22:53:00,FM-15,KAGC ,V020,"270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0189,5","-0011,5","10191,5"
2023-04-19T23:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0183,5","-0017,5","10187,5"
2023-04-20T00:53:00,FM-15,KAGC ,V020,"110,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0172,5","-0011,5","10187,5"
2023-04-20T01:53:00,FM-15,KAGC ,V020,"120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0161,5","-0006,5","10191,5"
2023-04-20T02:53:00,FM-15,KAGC ,V020,"120,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0156,5","-0006,5","10188,5"
2023-04-20T03:53:00,FM-15,KAGC ,V020,"090,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0150,5","-0011,5","10190,5"
2023-04-20T04:53:00,FM-15,KAGC ,V020,"060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0144,5","-0011,5","10192,5"
2023-04-20T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-20T05:53:00,FM-15,KAGC ,V020,"140,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0139,5","-0011,5","10191,5"
2023-04-20T06:53:00,FM-15,KAGC ,V020,"090,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0122,5","+0006,5","10187,5"
2023-04-20T07:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","+0000,5","10187,5"
2023-04-20T08:53:00,FM-15,KAGC ,V020,"170,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0094,5","+0028,5","10189,5"
2023-04-20T09:53:00,FM-15,KAGC ,V020,"170,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0094,5","+0028,5","10189,5"
2023-04-20T10:53:00,FM-15,KAGC ,V020,"180,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0117,5","+0022,5","10192,5"
2023-04-20T11:53:00,FM-15,KAGC ,V020,"180,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0122,5","+0039,5","10197,5"
2023-04-20T12:53:00,FM-15,KAGC ,V020,"180,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0167,5","+0050,5","10202,5"
2023-04-20T13:53:00,FM-15,KAGC ,V020,"170,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0200,5","+0072,5","10201,5"
2023-04-20T14:53:00,FM-15,KAGC ,V020,"999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0244,5","+0078,5","10198,5"
2023-04-20T15:53:00,FM-15,KAGC ,V020,"270,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0261,5","+0061,5","10195,5"
2023-04-20T16:53:00,FM-15,KAGC ,V020,"260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0267,5","+0067,5","10188,5"
2023-04-20T17:53:00,FM-15,KAGC ,V020,"230,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0278,5","+0056,5","10184,5"
2023-04-20T18:53:00,FM-15,KAGC ,V020,"240,5,V,0051,5","22000,5,9,N","016093,5,N,5","+0283,5","+0050,5","10180,5"
2023-04-20T19:53:00,FM-15,KAGC ,V020,"230,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0272,5","+0050,5","10173,5"
2023-04-20T20:53:00,FM-15,KAGC ,V020,"999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0278,5","+0044,5","10171,5"
2023-04-20T21:53:00,FM-15,KAGC ,V020,"240,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0283,5","+0000,5","10165,5"
2023-04-20T22:53:00,FM-15,KAGC ,V020,"240,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0272,5","+0006,5","10165,5"
2023-04-20T23:53:00,FM-15,KAGC ,V020,"250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0261,5","+0006,5","10165,5"
2023-04-21T00:53:00,FM-15,KAGC ,V020,"240,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0250,5","+0006,5","10160,5"
2023-04-21T01:53:00,FM-15,KAGC ,V020,"190,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0239,5","+0000,5","10157,5"
2023-04-21T02:53:00,FM-15,KAGC ,V020,"150,5,N,0026,5","22000,5,9,N","012875,5,N,5","+0217,5","+0033,5","10151,5"
2023-04-21T03:53:00,FM-15,KAGC ,V020,"180,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0206,5","+0022,5","10148,5"
2023-04-21T04:53:00,FM-15,KAGC ,V020,"180,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0189,5","+0022,5","10151,5"
2023-04-21T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-21T05:53:00,FM-15,KAGC ,V020,"180,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0189,5","+0022,5","10153,5"
2023-04-21T06:53:00,FM-15,KAGC ,V020,"180,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0156,5","+0044,5","10151,5"
2023-04-21T07:53:00,FM-15,KAGC ,V020,"180,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0178,5","+0028,5","10149,5"
2023-04-21T08:53:00,FM-15,KAGC ,V020,"190,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0172,5","+0028,5","10151,5"
2023-04-21T09:53:00,FM-15,KAGC ,V020,"170,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0144,5","+0039,5","10150,5"
2023-04-21T10:53:00,FM-15,KAGC ,V020,"180,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0161,5","+0033,5","10152,5"
2023-04-21T11:53:00,FM-15,KAGC ,V020,"180,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0178,5","+0039,5","10156,5"
2023-04-21T12:53:00,FM-15,KAGC ,V020,"190,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0194,5","+0050,5","10157,5"
2023-04-21T13:53:00,FM-15,KAGC ,V020,"200,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0222,5","+0056,5","10148,5"
2023-04-21T14:53:00,FM-15,KAGC ,V020,"170,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0244,5","+0067,5","10143,5"
2023-04-21T15:53:00,FM-15,KAGC ,V020,"220,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0261,5","+0072,5","10140,5"
2023-04-21T16:53:00,FM-15,KAGC ,V020,"210,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0267,5","+0061,5","10132,5"
2023-04-21T17:53:00,FM-15,KAGC ,V020,"250,5,N,0088,5","02591,5,M,N","016093,5,N,5","+0267,5","+0067,5","10125,5"
2023-04-21T18:53:00,FM-15,KAGC ,V020,"230,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0278,5","+0067,5","10116,5"
2023-04-21T19:53:00,FM-15,KAGC ,V020,"230,5,V,0067,5","22000,5,9,N","016093,5,N,5","+0278,5","+0067,5","10106,5"
2023-04-21T20:53:00,FM-15,KAGC ,V020,"270,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0267,5","+0078,5","10102,5"
2023-04-21T21:53:00,FM-15,KAGC ,V020,"240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0261,5","+0072,5","10099,5"
2023-04-21T22:53:00,FM-15,KAGC ,V020,"250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0250,5","+0072,5","10093,5"
2023-04-21T23:53:00,FM-15,KAGC ,V020,"280,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0244,5","+0067,5","10089,5"
2023-04-22T00:53:00,FM-15,KAGC ,V020,"310,5,N,0015,5","03353,5,M,N","016093,5,N,5","+0233,5","+0067,5","10088,5"
2023-04-22T01:53:00,FM-15,KAGC ,V020,"330,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0206,5","+0078,5","10093,5"
2023-04-22T02:53:00,FM-15,KAGC ,V020,"340,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0167,5","+0111,5","10097,5"
2023-04-22T03:53:00,FM-15,KAGC ,V020,"340,5,N,0026,5","03048,5,M,N","016093,5,N,5","+0150,5","+0111,5","10094,5"
2023-04-22T04:53:00,FM-15,KAGC ,V020,"220,5,N,0031,5","02134,5,M,N","016093,5,N,5","+0144,5","+0100,5","10105,5"
2023-04-22T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-22T05:53:00,FM-15,KAGC ,V020,"250,5,N,0031,5","01829,5,M,N","016093,5,N,5","+0133,5","+0117,5","10099,5"
2023-04-22T06:53:00,FM-15,KAGC ,V020,"260,5,N,0041,5","01311,5,M,N","014484,5,N,5","+0128,5","+0117,5","10093,5"
2023-04-22T07:53:00,FM-15,KAGC ,V020,"020,5,N,0021,5","01829,5,M,N","014484,5,N,5","+0122,5","+0117,5","10067,5"
2023-04-22T08:53:00,FM-15,KAGC ,V020,"080,5,N,0021,5","01829,5,M,N","016093,5,N,5","+0128,5","+0106,5","10060,5"
2023-04-22T09:53:00,FM-15,KAGC ,V020,"080,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0128,5","+0106,5","10048,5"
2023-04-22T10:53:00,FM-15,KAGC ,V020,"100,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0128,5","+0106,5","10033,5"
2023-04-22T11:53:00,FM-15,KAGC ,V020,"100,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0133,5","+0106,5","10018,5"
2023-04-22T12:14:00,FM-16,KAGC ,V020,"999,9,N,9999,9","02134,5,M,N","004023,5,N,5","+0133,5","+0111,5","99999,9"
2023-04-22T12:22:00,FM-16,KAGC ,V020,"160,5,N,0062,5","01463,5,M,N","006437,5,N,5","+0139,5","+0111,5","99999,9"
2023-04-22T12:33:00,FM-16,KAGC ,V020,"180,5,N,0062,5","01463,5,M,N","009656,5,N,5","+0133,5","+0117,5","99999,9"
2023-04-22T12:46:00,FM-16,KAGC ,V020,"180,5,N,0062,5","00762,5,M,N","016093,5,N,5","+0133,5","+0117,5","99999,9"
2023-04-22T12:53:00,FM-15,KAGC ,V020,"190,5,N,0098,5","00671,5,M,N","009656,5,N,5","+0139,5","+0117,5","10036,5"
2023-04-22T13:06:00,FM-16,KAGC ,V020,"240,5,N,0082,5","00518,5,M,N","006437,5,N,5","+0133,5","+0111,5","99999,9"
2023-04-22T13:08:00,FM-16,KAGC ,V020,"260,5,N,0082,5","00396,5,M,N","006437,5,N,5","+0128,5","+0111,5","99999,9"
2023-04-22T13:10:00,FM-16,KAGC ,V020,"250,5,N,0077,5","00488,5,M,N","006437,5,N,5","+0128,5","+0111,5","99999,9"
2023-04-22T13:17:00,FM-16,KAGC ,V020,"240,5,N,0082,5","00274,5,M,N","004828,5,N,5","+0128,5","+0111,5","99999,9"
2023-04-22T13:53:00,FM-15,KAGC ,V020,"230,5,N,0051,5","00274,5,M,N","016093,5,N,5","+0128,5","+0111,5","10065,5"
2023-04-22T14:53:00,FM-15,KAGC ,V020,"230,5,N,0093,5","00274,5,M,N","006437,5,N,5","+0117,5","+0100,5","10076,5"
2023-04-22T15:00:00,FM-16,KAGC ,V020,"240,5,N,0072,5","00335,5,M,N","009656,5,N,5","+0117,5","+0094,5","99999,9"
2023-04-22T15:09:00,FM-16,KAGC ,V020,"240,5,N,0072,5","00274,5,M,N","012875,5,N,5","+0111,5","+0089,5","99999,9"
2023-04-22T15:53:00,FM-15,KAGC ,V020,"230,5,N,0051,5","00274,5,M,N","016093,5,N,5","+0122,5","+0100,5","10082,5"
2023-04-22T16:00:00,FM-16,KAGC ,V020,"220,5,N,0057,5","00671,5,M,N","016093,5,N,5","+0122,5","+0100,5","99999,9"
2023-04-22T16:26:00,FM-16,KAGC ,V020,"270,5,N,0046,5","00427,5,M,N","014484,5,N,5","+0117,5","+0094,5","99999,9"
2023-04-22T16:43:00,FM-16,KAGC ,V020,"240,5,N,0067,5","00732,5,M,N","004828,5,N,5","+0111,5","+0094,5","99999,9"
2023-04-22T16:51:00,FM-16,KAGC ,V020,"250,5,N,0062,5","00274,5,M,N","008047,5,N,5","+0110,5","+0090,5","99999,9"
2023-04-22T16:53:00,FM-15,KAGC ,V020,"250,5,N,0057,5","00274,5,M,N","009656,5,N,5","+0117,5","+0094,5","10087,5"
2023-04-22T17:00:00,FM-16,KAGC ,V020,"250,5,N,0057,5","00823,5,M,N","016093,5,N,5","+0117,5","+0094,5","99999,9"
2023-04-22T17:07:00,FM-16,KAGC ,V020,"250,5,N,0072,5","00853,5,M,N","009656,5,N,5","+0117,5","+0094,5","99999,9"
2023-04-22T17:53:00,FM-15,KAGC ,V020,"250,5,V,0046,5","01524,5,M,N","016093,5,N,5","+0111,5","+0083,5","10094,5"
2023-04-22T18:10:00,FM-16,KAGC ,V020,"250,5,N,0072,5","00792,5,M,N","016093,5,N,5","+0111,5","+0078,5","99999,9"
2023-04-22T18:51:00,FM-16,KAGC ,V020,"280,5,N,0041,5","01128,5,M,N","016093,5,N,5","+0120,5","+0070,5","99999,9"
2023-04-22T18:53:00,FM-15,KAGC ,V020,"280,5,V,0036,5","01128,5,M,N","016093,5,N,5","+0122,5","+0072,5","10098,5"
2023-04-22T19:27:00,FM-16,KAGC ,V020,"270,5,V,0051,5","00853,5,M,N","016093,5,N,5","+0128,5","+0061,5","99999,9"
2023-04-22T19:34:00,FM-16,KAGC ,V020,"300,5,N,0041,5","01006,5,M,N","016093,5,N,5","+0128,5","+0056,5","99999,9"
2023-04-22T19:53:00,FM-15,KAGC ,V020,"300,5,N,0036,5","01128,5,M,N","016093,5,N,5","+0128,5","+0056,5","10095,5"
2023-04-22T20:53:00,FM-15,KAGC ,V020,"250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0144,5","+0050,5","10091,5"
2023-04-22T21:53:00,FM-15,KAGC ,V020,"220,5,N,0046,5","02743,5,M,N","016093,5,N,5","+0139,5","+0033,5","10097,5"
2023-04-22T22:53:00,FM-15,KAGC ,V020,"250,5,N,0067,5","02134,5,M,N","016093,5,N,5","+0111,5","+0061,5","10104,5"
2023-04-22T23:53:00,FM-15,KAGC ,V020,"270,5,N,0026,5","02438,5,M,N","016093,5,N,5","+0100,5","+0061,5","10110,5"
2023-04-23T00:53:00,FM-15,KAGC ,V020,"190,5,N,0021,5","02134,5,M,N","016093,5,N,5","+0100,5","+0056,5","10115,5"
2023-04-23T01:53:00,FM-15,KAGC ,V020,"210,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0089,5","+0050,5","10122,5"
2023-04-23T02:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","+0050,5","10124,5"
2023-04-23T03:53:00,FM-15,KAGC ,V020,"250,5,N,0026,5","02591,5,M,N","016093,5,N,5","+0089,5","+0056,5","10122,5"
2023-04-23T04:53:00,FM-15,KAGC ,V020,"320,5,N,0031,5","02743,5,M,N","016093,5,N,5","+0083,5","+0056,5","10126,5"
2023-04-23T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-23T05:53:00,FM-15,KAGC ,V020,"310,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0072,5","+0044,5","10122,5"
2023-04-23T06:53:00,FM-15,KAGC ,V020,"999,9,V,0031,5","22000,5,9,N","016093,5,N,5","+0067,5","+0044,5","10123,5"
2023-04-23T07:53:00,FM-15,KAGC ,V020,"999,9,V,0026,5","02591,5,M,N","016093,5,N,5","+0061,5","+0039,5","10131,5"
2023-04-23T08:53:00,FM-15,KAGC ,V020,"999,9,V,0026,5","02743,5,M,N","016093,5,N,5","+0056,5","+0022,5","10135,5"
2023-04-23T09:53:00,FM-15,KAGC ,V020,"290,5,N,0026,5","01128,5,M,N","016093,5,N,5","+0050,5","+0006,5","10140,5"
2023-04-23T10:53:00,FM-15,KAGC ,V020,"280,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0044,5","+0006,5","10150,5"
2023-04-23T11:53:00,FM-15,KAGC ,V020,"270,5,V,0036,5","01524,5,M,N","016093,5,N,5","+0056,5","+0011,5","10160,5"
2023-04-23T12:53:00,FM-15,KAGC ,V020,"320,5,V,0036,5","00914,5,M,N","016093,5,N,5","+0056,5","-0006,5","10166,5"
2023-04-23T13:01:00,FM-16,KAGC ,V020,"999,9,V,0026,5","00762,5,M,N","016093,5,N,5","+0056,5","-0006,5","99999,9"
2023-04-23T13:13:00,FM-16,KAGC ,V020,"999,9,V,0021,5","01524,5,M,N","016093,5,N,5","+0061,5","-0006,5","99999,9"
2023-04-23T13:53:00,FM-15,KAGC ,V020,"250,5,N,0046,5","01433,5,M,N","016093,5,N,5","+0067,5","-0011,5","10164,5"
2023-04-23T14:53:00,FM-15,KAGC ,V020,"260,5,N,0051,5","01372,5,M,N","016093,5,N,5","+0072,5","-0022,5","10166,5"
2023-04-23T15:53:00,FM-15,KAGC ,V020,"260,5,N,0051,5","01524,5,M,N","016093,5,N,5","+0067,5","-0028,5","10171,5"
2023-04-23T16:53:00,FM-15,KAGC ,V020,"260,5,N,0067,5","01433,5,M,N","016093,5,N,5","+0067,5","-0028,5","10174,5"
2023-04-23T17:53:00,FM-15,KAGC ,V020,"260,5,N,0062,5","01311,5,M,N","016093,5,N,5","+0061,5","-0033,5","10179,5"
2023-04-23T18:53:00,FM-15,KAGC ,V020,"280,5,N,0041,5","01829,5,M,N","016093,5,N,5","+0067,5","-0039,5","10184,5"
2023-04-23T19:53:00,FM-15,KAGC ,V020,"250,5,V,0051,5","01341,5,M,N","016093,5,N,5","+0072,5","-0039,5","10181,5"
2023-04-23T20:53:00,FM-15,KAGC ,V020,"240,5,N,0057,5","01524,5,M,N","016093,5,N,5","+0072,5","-0033,5","10182,5"
2023-04-23T21:53:00,FM-15,KAGC ,V020,"280,5,N,0041,5","02134,5,M,N","016093,5,N,5","+0078,5","-0033,5","10185,5"
2023-04-23T22:53:00,FM-15,KAGC ,V020,"260,5,N,0041,5","02134,5,M,N","016093,5,N,5","+0072,5","-0033,5","10188,5"
2023-04-23T23:53:00,FM-15,KAGC ,V020,"999,9,V,0031,5","02286,5,M,N","016093,5,N,5","+0067,5","-0033,5","10190,5"
2023-04-24T00:53:00,FM-15,KAGC ,V020,"270,5,N,0036,5","02134,5,M,N","016093,5,N,5","+0067,5","-0028,5","10195,5"
2023-04-24T01:53:00,FM-15,KAGC ,V020,"270,5,N,0041,5","02438,5,M,N","016093,5,N,5","+0056,5","-0022,5","10201,5"
2023-04-24T02:53:00,FM-15,KAGC ,V020,"260,5,N,0036,5","02438,5,M,N","016093,5,N,5","+0056,5","-0022,5","10203,5"
2023-04-24T03:53:00,FM-15,KAGC ,V020,"260,5,N,0026,5","02438,5,M,N","016093,5,N,5","+0056,5","-0017,5","10202,5"
2023-04-24T04:53:00,FM-15,KAGC ,V020,"220,5,N,0015,5","02591,5,M,N","016093,5,N,5","+0050,5","-0017,5","10198,5"
2023-04-24T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-24T05:53:00,FM-15,KAGC ,V020,"210,5,N,0021,5","02591,5,M,N","016093,5,N,5","+0044,5","-0017,5","10192,5"
2023-04-24T06:53:00,FM-15,KAGC ,V020,"210,5,N,0015,5","02591,5,M,N","016093,5,N,5","+0039,5","-0022,5","10191,5"
2023-04-24T07:53:00,FM-15,KAGC ,V020,"260,5,N,0021,5","02591,5,M,N","016093,5,N,5","+0039,5","-0017,5","10192,5"
2023-04-24T08:53:00,FM-15,KAGC ,V020,"270,5,N,0015,5","02591,5,M,N","016093,5,N,5","+0039,5","-0011,5","10193,5"
2023-04-24T09:53:00,FM-15,KAGC ,V020,"230,5,N,0026,5","01097,5,M,N","016093,5,N,5","+0033,5","-0011,5","10194,5"
2023-04-24T10:53:00,FM-15,KAGC ,V020,"240,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0033,5","-0006,5","10199,5"
2023-04-24T11:53:00,FM-15,KAGC ,V020,"240,5,N,0026,5","02438,5,M,N","016093,5,N,5","+0039,5","+0000,5","10202,5"
2023-04-24T12:53:00,FM-15,KAGC ,V020,"260,5,V,0036,5","22000,5,9,N","016093,5,N,5","+0061,5","+0000,5","10201,5"
2023-04-24T13:48:00,FM-16,KAGC ,V020,"240,5,N,0077,5","00732,5,M,N","016093,5,N,5","+0050,5","+0000,5","99999,9"
2023-04-24T13:53:00,FM-15,KAGC ,V020,"250,5,N,0077,5","00732,5,M,N","016093,5,N,5","+0044,5","-0006,5","10207,5"
2023-04-24T14:05:00,FM-16,KAGC ,V020,"250,5,N,0051,5","01341,5,M,N","016093,5,N,5","+0044,5","-0017,5","99999,9"
2023-04-24T14:53:00,FM-15,KAGC ,V020,"260,5,N,0057,5","01036,5,M,N","016093,5,N,5","+0072,5","-0006,5","10206,5"
2023-04-24T15:53:00,FM-15,KAGC ,V020,"290,5,N,0057,5","01829,5,M,N","016093,5,N,5","+0067,5","-0028,5","10210,5"
2023-04-24T16:53:00,FM-15,KAGC ,V020,"250,5,N,0077,5","02286,5,M,N","016093,5,N,5","+0078,5","-0028,5","10207,5"
2023-04-24T17:07:00,FM-16,KAGC ,V020,"260,5,N,0067,5","02134,5,M,N","016093,5,N,5","+0072,5","-0028,5","99999,9"
2023-04-24T17:53:00,FM-15,KAGC ,V020,"260,5,N,0062,5","02438,5,M,N","016093,5,N,5","+0083,5","-0033,5","10208,5"
2023-04-24T18:53:00,FM-15,KAGC ,V020,"260,5,N,0046,5","01524,5,M,N","016093,5,N,5","+0078,5","-0033,5","10209,5"
2023-04-24T19:53:00,FM-15,KAGC ,V020,"300,5,N,0031,5","01494,5,M,N","016093,5,N,5","+0072,5","-0022,5","10209,5"
2023-04-24T20:53:00,FM-15,KAGC ,V020,"260,5,N,0041,5","02134,5,M,N","016093,5,N,5","+0094,5","-0028,5","10206,5"
2023-04-24T21:53:00,FM-15,KAGC ,V020,"330,5,N,0031,5","01829,5,M,N","016093,5,N,5","+0078,5","-0006,5","10214,5"
2023-04-24T22:53:00,FM-15,KAGC ,V020,"290,5,N,0031,5","00945,5,M,N","008047,5,N,5","+0061,5","+0000,5","10221,5"
2023-04-24T23:03:00,FM-16,KAGC ,V020,"250,5,N,0026,5","00884,5,M,N","011265,5,N,5","+0056,5","+0017,5","99999,9"
2023-04-24T23:38:00,FM-16,KAGC ,V020,"999,9,C,0000,5","01036,5,M,N","011265,5,N,5","+0056,5","+0011,5","99999,9"
2023-04-24T23:53:00,FM-15,KAGC ,V020,"999,9,V,0021,5","02438,5,M,N","011265,5,N,5","+0050,5","+0017,5","10223,5"
2023-04-25T00:53:00,FM-15,KAGC ,V020,"350,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0039,5","+0000,5","10226,5"
2023-04-25T01:33:00,FM-16,KAGC ,V020,"340,5,N,0021,5","00762,5,M,N","016093,5,N,5","+0039,5","+0006,5","99999,9"
2023-04-25T01:53:00,FM-15,KAGC ,V020,"340,5,N,0031,5","00762,5,M,N","016093,5,N,5","+0039,5","+0000,5","10230,5"
2023-04-25T02:01:00,FM-16,KAGC ,V020,"330,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0039,5","+0000,5","99999,9"
2023-04-25T02:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0039,5","+0000,5","10229,5"
2023-04-25T03:53:00,FM-15,KAGC ,V020,"170,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0033,5","+0000,5","10227,5"
2023-04-25T04:53:00,FM-15,KAGC ,V020,"270,5,N,0015,5","22000,5,9,N","014484,5,N,5","+0028,5","+0006,5","10225,5"
2023-04-25T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-25T05:53:00,FM-15,KAGC ,V020,"260,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0022,5","-0011,5","10227,5"
2023-04-25T06:53:00,FM-15,KAGC ,V020,"250,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0017,5","-0011,5","10226,5"
2023-04-25T07:53:00,FM-15,KAGC ,V020,"240,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0017,5","-0011,5","10228,5"
2023-04-25T08:53:00,FM-15,KAGC ,V020,"230,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0017,5","-0017,5","10230,5"
2023-04-25T09:53:00,FM-15,KAGC ,V020,"160,5,N,0015,5","22000,5,9,N","012875,5,N,5","-0006,5","-0022,5","10232,5"
2023-04-25T10:51:00,FM-16,KAGC ,V020,"160,5,N,0021,5","22000,5,9,N","004023,5,N,5","-0020,5","-0030,5","99999,9"
2023-04-25T10:53:00,FM-15,KAGC ,V020,"160,5,N,0021,5","22000,5,9,N","001609,5,N,5","-0017,5","-0028,5","10236,5"
2023-04-25T10:57:00,FM-16,KAGC ,V020,"180,5,N,0021,5","22000,5,9,N","000402,5,N,5","-0017,5","-0028,5","99999,9"
2023-04-25T11:08:00,FM-16,KAGC ,V020,"150,5,N,0026,5","00061,5,W,N","000000,5,N,5","-0017,5","-0022,5","99999,9"
2023-04-25T11:18:00,FM-16,KAGC ,V020,"160,5,N,0021,5","22000,5,9,N","016093,5,N,5","-0011,5","-0022,5","99999,9"
2023-04-25T11:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","-0006,5","-0006,5","10243,5"
2023-04-25T12:13:00,FM-16,KAGC ,V020,"170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0006,5","+0000,5","99999,9"
2023-04-25T12:53:00,FM-15,KAGC ,V020,"240,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0028,5","+0000,5","10245,5"
2023-04-25T13:53:00,FM-15,KAGC ,V020,"190,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0061,5","+0000,5","10246,5"
2023-04-25T14:53:00,FM-15,KAGC ,V020,"300,5,N,0036,5","01219,5,M,N","016093,5,N,5","+0078,5","-0033,5","10243,5"
2023-04-25T15:53:00,FM-15,KAGC ,V020,"210,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0089,5","-0028,5","10239,5"
2023-04-25T16:53:00,FM-15,KAGC ,V020,"999,9,N,9999,9","01676,5,M,N","016093,5,N,5","+0089,5","-0050,5","10235,5"
